January 1 Weight in Stock (kilograms)												
1 4												
1968 2018												
1 10												
1												
0.106	0.228	0.344	0.422	0.496	0.553	0.580	0.626	0.680	0.748
0.106	0.228	0.344	0.422	0.496	0.553	0.580	0.626	0.680	0.748
0.106	0.228	0.344	0.422	0.496	0.553	0.580	0.626	0.680	0.748
0.106	0.228	0.344	0.422	0.496	0.553	0.580	0.626	0.680	0.748
0.106	0.228	0.344	0.422	0.496	0.553	0.580	0.626	0.680	0.748
0.088	0.130	0.230	0.326	0.388	0.441	0.468	0.531	0.573	0.686
0.088	0.194	0.338	0.396	0.480	0.535	0.548	0.620	0.709	0.773
0.117	0.257	0.383	0.457	0.551	0.597	0.620	0.654	0.733	0.826
0.118	0.270	0.371	0.474	0.528	0.608	0.620	0.652	0.684	0.725
0.116	0.286	0.396	0.459	0.532	0.587	0.643	0.673	0.702	0.731
0.176	0.265	0.413	0.454	0.507	0.560	0.619	0.656	0.697	0.709
0.155	0.333	0.429	0.499	0.527	0.571	0.613	0.677	0.704	0.726
0.163	0.387	0.429	0.512	0.581	0.607	0.640	0.683	0.744	0.789
0.069	0.433	0.517	0.552	0.632	0.667	0.687	0.723	0.754	0.817
0.105	0.414	0.564	0.619	0.679	0.736	0.730	0.756	0.773	0.825
0.218	0.356	0.511	0.599	0.646	0.673	0.731	0.732	0.753	0.743
0.186	0.247	0.422	0.547	0.668	0.706	0.678	0.750	0.769	0.782
0.154	0.327	0.356	0.494	0.617	0.683	0.716	0.767	0.758	0.808
0.168	0.284	0.435	0.431	0.548	0.664	0.805	0.834	0.825	0.834
0.183	0.275	0.356	0.457	0.480	0.583	0.617	0.781	0.706	0.819
0.156	0.355	0.407	0.458	0.534	0.553	0.653	0.738	0.793	0.821
0.129	0.309	0.437	0.483	0.556	0.625	0.621	0.702	0.816	0.899
0.218	0.265	0.412	0.514	0.566	0.611	0.642	0.666	0.727	0.883
0.306	0.315	0.384	0.464	0.529	0.575	0.618	0.677	0.669	0.773
0.220	0.288	0.394	0.430	0.509	0.568	0.603	0.634	0.611	0.676
0.220	0.257	0.359	0.435	0.459	0.525	0.593	0.629	0.674	0.675
0.220	0.369	0.343	0.401	0.521	0.497	0.575	0.634	0.689	0.692
0.134	0.281	0.385	0.427	0.475	0.552	0.587	0.622	0.811	0.745
0.168	0.289	0.385	0.469	0.501	0.548	0.608	0.650	0.707	0.765
0.142	0.274	0.395	0.480	0.554	0.555	0.607	0.672	0.689	0.756
0.096	0.247	0.385	0.497	0.576	0.645	0.673	0.661	0.718	0.739
0.103	0.255	0.375	0.473	0.560	0.629	0.661	0.679	0.717	0.739
0.110	0.264	0.364	0.449	0.544	0.614	0.649	0.697	0.717	0.739
0.119	0.271	0.406	0.478	0.557	0.642	0.701	0.733	0.695	0.785
0.124	0.205	0.335	0.452	0.525	0.584	0.646	0.684	0.756	0.706
0.090	0.245	0.301	0.410	0.520	0.568	0.633	0.674	0.740	0.678
0.104	0.219	0.331	0.364	0.476	0.529	0.600	0.614	0.724	0.678
0.076	0.181	0.355	0.417	0.468	0.530	0.587	0.602	0.679	0.650
0.105	0.252	0.341	0.428	0.483	0.511	0.584	0.672	0.681	0.654
0.102	0.233	0.348	0.420	0.491	0.541	0.564	0.621	0.675	0.657
0.129	0.254	0.339	0.442	0.474	0.533	0.510	0.510	0.625	0.752
0.139	0.276	0.388	0.435	0.537	0.557	0.594	0.703	0.708	0.672
0.147	0.265	0.380	0.466	0.521	0.589	0.603	0.688	0.685	0.694
0.167	0.255	0.370	0.474	0.550	0.593	0.604	0.670	0.685	0.694
0.140	0.279	0.363	0.473	0.545	0.672	0.637	0.683	0.663	0.694
0.180	0.262	0.380	0.448	0.534	0.588	0.670	0.652	0.663	0.694
0.202	0.306	0.373	0.468	0.581	0.619	0.703	0.621	0.663	0.694
0.151	0.313	0.392	0.455	0.573	0.525	0.709	0.530	0.663	0.694
0.109	0.252	0.373	0.478	0.537	0.601	0.580	0.744	0.663	0.694
0.096	0.225	0.353	0.454	0.542	0.563	0.590	0.709	0.663	0.694
0.084	0.166	0.270	0.431	0.541	0.669	0.678	0.675	0.663	0.694
