NWA Mackerel catch-at-age - catch.n (units : Thousands )
1	2	
1968	2022
1	10	
1 
43062	7157	10343	7393	2819	1349	721	1658	10425	97
5692	26359	18057	2027	929	855	1099	440	462	9656
20277	3654	33584	8047	2496	451	425	1578	1645	4335
7156	7389	1702	35931	7620	1753	2203	1526	1879	5517
1	136	4401	5541	24826	4975	5248	77	546	6833
9176	20624	9649	9333	13972	22293	8317	2771	837	1603
8618	24340	26703	14602	12594	12417	15377	4053	1714	1749
14206	24905	13049	11636	7052	7526	5456	3917	825	581
5080	37835	28806	6419	4401	2359	2919	2008	1341	636
4738	14741	29710	8831	1637	913	616	656	402	416
78	2801	12088	25956	10683	2357	1153	545	685	448
6742	11350	1892	7476	18990	11867	4834	1589	1096	1043
55	5644	6818	2593	5096	10051	5681	1925	1120	949
9477	1758	7835	3988	2553	4571	4983	2054	664	344
13994	4498	1633	4177	598	2335	3065	4116	1068	1346
78918	17821	7124	558	650	74	60	198	448	256
42	26081	14354	1190	279	628	136	180	708	2526
24874	1026	52656	10199	719	232	885	197	134	2121
2405	15674	5864	45165	7578	535	217	245	76	751
1812	5616	8866	2834	35731	4405	168	113	50	269
25187	1981	1896	2716	2635	26505	3466	180	96	417
6973	13161	1653	966	1057	603	16674	2036	277	866
668	10057	9736	1870	1336	1142	790	17874	1097	173
2095	8072	16474	8833	1124	1059	1289	1006	12392	477
4773	9503	5505	16736	9205	1357	552	978	655	9294
70	2088	6432	5499	18946	9797	1818	714	681	6796
2311	1315	9949	9355	2683	11969	3754	550	338	1523
8310	7697	1089	8018	5814	1607	5627	1981	255	443
3950	8875	8578	1027	5772	6352	1234	5106	1140	337
8943	13843	9997	4822	773	3583	2896	660	3285	481
2309	22532	10384	8602	3293	268	1603	1272	246	1041
2117	7213	15843	7631	3982	1397	231	529	496	197
34934	6038	4677	7604	2545	1499	268	52	197	150
5084	45546	9929	3823	4717	1140	872	154	46	85
3257	6208	71875	6277	1869	1652	309	147	15	25
3488	6495	7141	73199	6927	895	743	49	2	0
43886	28441	7049	5617	54033	2144	805	421	7	0
15975	53982	30633	5588	4103	34126	1550	291	106	26
44178	15490	45343	22877	3229	1633	9884	275	20	0
2232	32888	22434	45128	9469	1418	949	3970	22	5
21028	7034	28852	7699	11794	1102	303	130	681	2
52872	26612	7421	25230	4802	7001	221	83	6	509
8928	34960	29991	4794	12722	1543	2312	98	1	60
6495	2721	13411	4863	440	2011	188	291	19	17
475	12219	2079	2988	266	26	55	4	2	0
850	6044	12723	602	1654	101	0	5	0	0
1278	3465	7058	4072	83	63	1	1	0	0
3699	4074	1997	2115	952	124	13	4	0	0
7803	7457	4990	2740	1930	757	30	1	0	0
68	17349	9914	3152	1457	1022	248	0	0	0
272	895	23828	5348	962	205	110	11	0	0
42	5354	7402	9596	1699	376	109	63	3	0
259	1986	7746	3187	5589	561	76	6	4	0
440	3034	2645	3725	937	758	146	50	7	0
61	128	52	14	16	10	6	0	0	0
