Total Egg Production (Billions)			
103			
TEP			
1979	2020		
1	1	0.47	0.47
-1	-1		
1	625.3		
1	NA		
1	NA		
1	NA		
1	224.9		
1	462.8		
1	837.2		
1	1599		
1	637		
1	533		
1	642.2		
1	551.2		
1	863.2		
1	665.6		
1	744.9		
1	283.4		
1	NA		
1	92.04		
1	NA		
1	72.54		
1	NA		
1	131.3		
1	NA		
1	302.9		
1	270.4		
1	169		
1	93.6		
1	NA		
1	83.2		
1	100.1		
1	68.64		
1	26.26		
1	36.79		
1	11.271		
1	52		
1	45.24		
1	51.662		
1	61.308		
1	102.908		
1	50.401		
1	73.866		
1	NA		
