"logssb","CV","sdlogssb","logLRP","Lsdlogssb","Hsdlogssb","probLRP","LprobLRP","UprobLRP","ssb","Lssb","Hssb","ratio"
9.011,0.0235215054833637,0.21195228591059,10.6053009131481,0.0533652107002459,0.370539361120934,2.69763635717874e-14,2.06110998673073e-196,8.43839458947761e-06,8192.70988984456,7379.07954582111,16937.0218640875,0.203050428781496
9.012,0.0235215054833637,0.211975807416074,10.6053009131481,0.0533711329298209,0.370580481902326,2.81465103579125e-14,3.98501630678802e-196,8.56022228006033e-06,8200.90669745515,7386.37657775634,16955.3338467081,0.203253580769342
9.013,0.0235215054833637,0.211999328921557,10.6053009131481,0.0533770551593959,0.370621602683718,2.93662471406034e-14,7.69989171754626e-196,8.68369730845294e-06,8209.11170597311,7393.68082558815,16973.6656278924,0.203456936010786
9.014,0.0235215054833637,0.21202285042704,10.6053009131481,0.0533829773889709,0.37066272346511,3.06376245972067e-14,1.48684218398486e-195,8.80884031215225e-06,8217.32492360346,7400.99229645224,16992.0172290463,0.203660494709182
9.015,0.0235215054833637,0.212046371932524,10.6053009131481,0.0533888996185459,0.370703844246501,3.19627760337445e-14,2.86926746499292e-195,8.93567216446933e-06,8225.54635855943,7408.31099749133,17010.3886715988,0.203864257068091
9.016,0.0235215054833637,0.212069893438007,10.6053009131481,0.0533948218481209,0.370744965027893,3.33439206237289e-14,5.53354260825148e-195,9.06421397692697e-06,8233.77601906243,7415.63693585519,17028.7799770019,0.204068223291273
9.017,0.0235215054833637,0.21209341494349,10.6053009131481,0.0534007440776959,0.370786085809285,3.47833667702663e-14,1.06650208620976e-194,9.19448710167952e-06,8242.01391334214,7422.97011870067,17047.1911667312,0.204272393582696
9.018,0.0235215054833637,0.212116936448974,10.6053009131481,0.0534066663072709,0.370827206590677,3.62835155959551e-14,2.05421808405668e-194,9.32651313395214e-06,8250.26004963646,7430.31055319171,17065.622262285,0.20447676814653
9.019,0.0235215054833637,0.212140457954457,10.6053009131481,0.0534125885368459,0.370868327372068,3.78468645653014e-14,3.95419366707702e-194,9.46031391450049e-06,8258.5144361915,7437.65824649933,17084.0732851852,0.204681347187148
9.02,0.0235215054833637,0.21216397945994,10.6053009131481,0.0534185107664209,0.37090944815346,3.94760112445551e-14,7.60669555554656e-194,9.59591153209412e-06,8266.77708126167,7445.01320580162,17102.5442569769,0.204886130909131
9.021,0.0235215054833637,0.212187500965424,10.6053009131481,0.0534244329959959,0.370950568934852,4.11736572039653e-14,1.46238257927936e-193,9.73332832601911e-06,8275.04799310962,7452.3754382838,17121.0351992284,0.205091119517262
9.022,0.0235215054833637,0.212211022470907,10.6053009131481,0.0534303552255708,0.370991689716244,4.29426120677052e-14,2.80965507660689e-193,9.87258688860153e-06,8283.32718000624,7459.74495113817,17139.5461335313,0.205296313216529
9.023,0.0235215054833637,0.212234543976391,10.6053009131481,0.0534362774551458,0.371032810497635,4.47857977169073e-14,5.39476093446152e-193,1.00137100677556e-05,8291.61465023074,7467.12175156415,17158.0770815008,0.205501712212127
9.024,0.0235215054833637,0.212258065481874,10.6053009131481,0.0534421996847208,0.371073931279027,4.6706252651356e-14,1.03518686949141e-192,1.01567209695505e-05,8299.91041207057,7474.5058467683,17176.6280647751,0.205707316709454
9.025,0.0235215054833637,0.212281586987357,10.6053009131481,0.0534481219142958,0.371115052060419,4.87071365156903e-14,1.98514768011057e-192,1.03016429608006e-05,8308.21447382152,7481.89724396428,17195.1991050162,0.205913126914115
9.026,0.0235215054833637,0.212305108492841,10.6053009131481,0.0534540441438708,0.371156172841811,5.07917347960801e-14,3.8044734896187e-192,1.04484996716767e-05,8316.52684378762,7489.29595037286,17213.7902239091,0.20611914303192
9.027,0.0235215054833637,0.212328629998324,10.6053009131481,0.0534599663734458,0.371197293623202,5.29634636936568e-14,7.28658675644282e-192,1.05973149983411e-05,8324.84753028126,7496.70197322202,17232.4014431627,0.206325365268885
9.028,0.0235215054833637,0.212352151503807,10.6053009131481,0.0534658886030208,0.371238414404594,5.52258751810671e-14,1.39470293479487e-191,1.07481131056038e-05,8333.17654162314,7504.11531974685,17251.0327845088,0.206531793831233
9.029,0.0235215054833637,0.212375673009291,10.6053009131481,0.0534718108325958,0.371279535185986,5.75826622488429e-14,2.66788709602703e-191,1.09009184296002e-05,8341.51388614224,7511.53599718957,17269.6842697033,0.206738428925392
9.03,0.0235215054833637,0.212399194514774,10.6053009131481,0.0534777330621708,0.371320655967377,6.00376643485279e-14,5.10013292652358e-191,1.10557556804941e-05,8349.85957217592,7518.96401279958,17288.3559205252,0.206945270757996
9.031,0.0235215054833637,0.212422716020258,10.6053009131481,0.0534836552917458,0.371361776748769,6.25948730396249e-14,9.74370264318885e-191,1.12126498452011e-05,8358.21360806988,7526.3993738335,17307.0477587772,0.20715231953589
9.032,0.0235215054833637,0.212446237525741,10.6053009131481,0.0534895775213208,0.371402897530161,6.52584378477992e-14,1.86035225706242e-190,1.13716261901353e-05,8366.57600217814,7533.84208755505,17325.7598062856,0.207359575466119
9.033,0.0235215054833637,0.212469759031224,10.6053009131481,0.0534954997508957,0.371444018311553,6.8032672342015e-14,3.54972857494971e-190,1.15327102639803e-05,8374.94676286309,7541.29216123515,17344.4920849002,0.207567038755941
9.034,0.0235215054833637,0.212493280536708,10.6053009131481,0.0535014219804707,0.371485139092944,7.09220604384588e-14,6.76899299775242e-190,1.16959279004821e-05,8383.32589849552,7548.74960215195,17363.2446164946,0.20777470961282
9.035,0.0235215054833637,0.212516802042191,10.6053009131481,0.0535073442100457,0.371526259874336,7.39312629394665e-14,1.2899773948799e-189,1.18613052212649e-05,8391.71341745453,7556.21441759075,17382.0174229658,0.207982588244425
9.036,0.0235215054833637,0.212540323547674,10.6053009131481,0.0535132664396207,0.371567380655728,7.70651243159928e-14,2.45679778295886e-189,1.20288686386729e-05,8400.10932812766,7563.6866148441,17400.8105262347,0.208190674858636
9.037,0.0235215054833637,0.212563845053158,10.6053009131481,0.0535191886691957,0.37160850143712,8.03286797423057e-14,4.67612550717364e-189,1.2198644858633e-05,8408.51363891082,7571.16620121172,17419.6239482458,0.20839896966354
9.038,0.0235215054833637,0.212587366558641,10.6053009131481,0.0535251108987707,0.371649622218511,8.37271623920175e-14,8.89472452169736e-189,1.23706608835414e-05,8416.92635820832,7578.65318400055,17438.4577109673,0.20860747286743
9.039,0.0235215054833637,0.212610888064124,10.6053009131481,0.0535310331283457,0.371690742999903,8.72660110049196e-14,1.69086369674944e-188,1.25449440151768e-05,8425.34749443288,7586.1475705248,17457.3118363911,0.20881618467881
9.04,0.0235215054833637,0.212634409569608,10.6053009131481,0.0535369553579207,0.371731863781295,9.09508777342216e-14,3.21228900711937e-188,1.27215218576349e-05,8433.77705600563,7593.64936810586,17476.1863465331,0.209025105306393
9.041,0.0235215054833637,0.212657931075091,10.6053009131481,0.0535428775874957,0.371772984562687,9.47876362843496e-14,6.09888853611826e-188,1.29004223202883e-05,8442.21505135615,7601.15858407242,17495.0812634329,0.209234234959098
9.042,0.0235215054833637,0.212681452580574,10.6053009131481,0.0535487998170707,0.371814105344078,9.87823903496317e-14,1.15722288349483e-187,1.30816736207697e-05,8450.66148892242,7608.67522576033,17513.9966091537,0.209443573846056
9.043,0.0235215054833637,0.212704974086058,10.6053009131481,0.0535547220466457,0.37185522612547,1.02941482364756e-13,2.19438952149068e-187,1.32653042879818e-05,8459.11637715087,7616.19930051278,17532.9324057829,0.209653122176605
9.044,0.0235215054833637,0.212728495591541,10.6053009131481,0.0535606442762206,0.371896346906862,1.07271502577989e-13,4.15854091097728e-187,1.34513431651302e-05,8467.57972449643,7623.73081568019,17551.8886754317,0.209862880160293
9.045,0.0235215054833637,0.212752017097025,10.6053009131481,0.0535665665057956,0.371937467688253,1.11779298458762e-13,7.87587735204139e-187,1.36398194127798e-05,8476.0515394224,7631.26977862022,17570.8654402349,0.21007284800688
9.046,0.0235215054833637,0.212775538602508,10.6053009131481,0.0535724887353706,0.371978588469645,1.16471984451576e-13,1.49069150859134e-186,1.38307625119404e-05,8484.53183040061,7638.81619669783,17589.8627223516,0.210283025926331
9.047,0.0235215054833637,0.212799060107991,10.6053009131481,0.0535784109649456,0.372019709251037,1.21356952088464e-13,2.81973072377907e-186,1.40242022671733e-05,8493.02060591138,7646.37007728531,17608.8805439648,0.210493414128827
9.048,0.0235215054833637,0.212822581613475,10.6053009131481,0.0535843331945206,0.372060830032429,1.26441880472791e-13,5.33038624131509e-186,1.42201688097236e-05,8501.51787444345,7653.93142776214,17627.9189272813,0.210704012824754
9.049,0.0235215054833637,0.212846103118958,10.6053009131481,0.0535902554240956,0.37210195081382,1.31734747147663e-13,1.00702688321085e-185,1.44186926006815e-05,8510.0236444941,7661.50025551518,17646.977894532,0.210914822224711
9.05,0.0235215054833637,0.212869624624441,10.6053009131481,0.0535961776536706,0.372143071595212,1.37243839362456e-13,1.90131883399227e-185,1.46198044341653e-05,8518.53792456912,7669.07656793856,17666.057467972,0.211125842539508
9.051,0.0235215054833637,0.212893146129925,10.6053009131481,0.0536020998832456,0.372184192376604,1.42977765751617e-13,3.58757091670165e-185,1.48235354405304e-05,8527.06072318276,7676.66037243374,17685.1576698801,0.211337073980165
9.052,0.0235215054833637,0.212916667635408,10.6053009131481,0.0536080221128206,0.372225313157996,1.4894546844043e-13,6.76515662620507e-185,1.5029917089607e-05,8535.59204885783,7684.25167640947,17704.2785225596,0.211548516757914
9.053,0.0235215054833637,0.212940189140892,10.6053009131481,0.0536139443423956,0.372266433939387,1.55156235592659e-13,1.27493249826699e-184,1.52389811939618e-05,8544.13191012568,7691.85048728186,17723.4200483376,0.211760171084197
9.054,0.0235215054833637,0.212963710646375,10.6053009131481,0.0536198665719706,0.372307554720779,1.6161971441574e-13,2.40120179666853e-184,1.54507599121844e-05,8552.68031552613,7699.45681247432,17742.5822695656,0.211972037170669
9.055,0.0235215054833637,0.212987232151858,10.6053009131481,0.0536257888015455,0.372348675502171,1.68345924639773e-13,4.51962516280151e-184,1.56652857522042e-05,8561.23727360761,7707.07065941763,17761.7652086189,0.212184115229196
9.056,0.0235215054833637,0.213010753657342,10.6053009131481,0.0536317110311205,0.372389796283563,1.75345272486768e-13,8.50175575143309e-184,1.58825915746296e-05,8569.80279292708,7714.69203554991,17780.9688878973,0.212396405471855
9.057,0.0235215054833637,0.213034275162825,10.6053009131481,0.0536376332606955,0.372430917064954,1.82628565147577e-13,1.59826001734244e-183,1.61027105961166e-05,8578.37688205007,7722.32094831664,17800.1933298249,0.212608908110938
9.058,0.0235215054833637,0.213057796668308,10.6053009131481,0.0536435554902705,0.372472037846346,1.90207025784188e-13,3.00274884802678e-183,1.63256763927615e-05,8586.95954955065,7729.95740517061,17819.4385568497,0.212821623358947
9.059,0.0235215054833637,0.213081318173792,10.6053009131481,0.0536494777198455,0.372513158627738,1.98092309076037e-13,5.63797963629588e-183,1.65515229035246e-05,8595.55080401149,7737.60141357208,17838.7045914441,0.213034551428597
9.06,0.0235215054833637,0.213104839679275,10.6053009131481,0.0536553999494205,0.37255427940913,2.06296517329125e-13,1.05794008814287e-182,1.67802844336775e-05,8604.15065402386,7745.25298098863,17857.9914561051,0.213247692532816
9.061,0.0235215054833637,0.213128361184758,10.6053009131481,0.0536613221789955,0.372595400190521,2.14832217167773e-13,1.98395528384547e-182,1.70119956582775e-05,8612.75910818759,7752.91211489518,17877.2991733534,0.213461046884745
9.062,0.0235215054833637,0.213151882690242,10.6053009131481,0.0536672444085705,0.372636520971913,2.23712456829481e-13,3.71822850653693e-182,1.72466916256726e-05,8621.37617511115,7760.57882277411,17896.6277657348,0.213674614697739
9.063,0.0235215054833637,0.213175404195725,10.6053009131481,0.0536731666381455,0.372677641753305,2.32950784083731e-13,6.96424147348256e-182,1.7484407761032e-05,8630.00186341161,7768.25311211521,17915.9772558188,0.213888396185365
9.064,0.0235215054833637,0.213198925701208,10.6053009131481,0.0536790888677205,0.372718762534696,2.42561264796552e-13,1.30360275977956e-181,1.77251798699024e-05,8638.63618171464,7775.9349904156,17935.3476661998,0.214102391561406
9.065,0.0235215054833637,0.213222447206692,10.6053009131481,0.0536850110972955,0.372759883316088,2.52558502163538e-13,2.43865622792493e-181,1.7969044141797e-05,8647.27913865457,7783.62446517988,17954.7390194962,0.214316601039855
9.066,0.0235215054833637,0.213245968712175,10.6053009131481,0.0536909333268705,0.37280100409748,2.62957656634248e-13,4.55921332608752e-181,1.82160371538084e-05,8655.93074287438,7791.32154392004,17974.1513383514,0.214531024834925
9.067,0.0235215054833637,0.213269490217659,10.6053009131481,0.0536968555564454,0.372842124878872,2.7377446655213e-13,8.51850570497265e-181,1.846619587425e-05,8664.59100302564,7799.02623415552,17993.5846454326,0.214745663161036
9.068,0.0235215054833637,0.213293011723142,10.6053009131481,0.0537027777860204,0.372883245660263,2.85025269534998e-13,1.59063764015173e-180,1.87195576663296e-05,8673.25992776862,7806.73854341317,18013.0389634321,0.214960516232828
9.069,0.0235215054833637,0.213316533228625,10.6053009131481,0.0537087000155954,0.372924366441655,2.96727024621362e-13,2.96833955585205e-180,1.89761602918466e-05,8681.93752577227,7814.45847922732,18032.5143150664,0.215175584265155
9.07,0.0235215054833637,0.213340054734109,10.6053009131481,0.0537146222451704,0.372965487223047,3.08897335209268e-13,5.53592946132398e-180,1.92360419149196e-05,8690.62380571415,7822.18604913968,18052.0107230768,0.215390867473084
9.071,0.0235215054833637,0.213363576239592,10.6053009131481,0.0537205444747454,0.373006608004439,3.21554472815275e-13,1.03181613769834e-179,1.94992411057455e-05,8699.31877628056,7829.92126069952,18071.5282102288,0.215606366071898
9.072,0.0235215054833637,0.213387097745075,10.6053009131481,0.0537264667043204,0.37304772878583,3.34717401681408e-13,1.92198078000179e-179,1.97657968443833e-05,8708.02244616647,7837.66412146348,18091.066799313,0.215822080277096
9.073,0.0235215054833637,0.213410619250559,10.6053009131481,0.0537323889338954,0.373088849567222,3.48405804259747e-13,3.57792206759047e-179,2.00357485245703e-05,8716.73482407558,7845.41463899575,18110.6265131443,0.216038010304393
9.074,0.0235215054833637,0.213434140756042,10.6053009131481,0.0537383111634704,0.373129970348614,3.62640107604526e-13,6.65653133909439e-179,2.03091359575643e-05,8725.45591872021,7853.17282086791,18130.2073745624,0.216254156369718
9.075,0.0235215054833637,0.213457662261525,10.6053009131481,0.0537442333930454,0.373171091130006,3.77441510703375e-13,1.23765758815763e-178,2.05859993760202e-05,8734.18573882149,7860.93867465913,18149.8094064316,0.216470518689217
9.076,0.0235215054833637,0.213481183767009,10.6053009131481,0.0537501556226204,0.373212211911397,3.92832012779501e-13,2.29979230205561e-178,2.08663794378918e-05,8742.92429310926,7868.71220795602,18169.4326316411,0.216687097479253
9.077,0.0235215054833637,0.213504705272492,10.6053009131481,0.0537560778521954,0.373253332692789,4.08834442598298e-13,4.27083170229378e-178,2.11503172303632e-05,8751.67159032202,7876.49342835267,18189.0770731047,0.216903892956405
9.078,0.0235215054833637,0.213528226777976,10.6053009131481,0.0537620000817703,0.373294453474181,4.25472488813068e-13,7.92633073708471e-178,2.14378542738151e-05,8760.42763920711,7884.28234345071,18208.7427537608,0.217120905337467
9.079,0.0235215054833637,0.213551748283459,10.6053009131481,0.0537679223113453,0.373335574255573,4.42770731384931e-13,1.47017139198004e-177,2.17290325258161e-05,8769.19244852059,7892.07896085932,18228.4296965732,0.217338134839453
9.08,0.0235215054833637,0.213575269788942,10.6053009131481,0.0537738445409203,0.373376695036964,4.60754674113846e-13,2.7252098253136e-177,2.20238943851448e-05,8777.96602702723,7899.88328819514,18248.1379245297,0.217555581679592
9.081,0.0235215054833637,0.213598791294426,10.6053009131481,0.0537797667704953,0.373417815818356,4.79450778318957e-13,5.04856881695388e-177,2.23224826958462e-05,8786.74838350062,7907.69533308237,18267.8674606437,0.217773246075331
9.082,0.0235215054833637,0.213622312799909,10.6053009131481,0.0537856890000703,0.373458936599748,4.9888649770692e-13,9.34701901010811e-177,2.26248407513147e-05,8795.53952672315,7915.51510315276,18287.6183279531,0.217991128244334
9.083,0.0235215054833637,0.213645834305392,10.6053009131481,0.0537916112296453,0.37350005738114,5.19090314468872e-13,1.72947638922317e-176,2.29310122984077e-05,8804.33946548592,7923.34260604559,18307.3905495208,0.218209228404483
9.084,0.0235215054833637,0.213669355810876,10.6053009131481,0.0537975334592203,0.373541178162531,5.40091776648177e-13,3.198106850681e-176,2.32410415415941e-05,8813.14820858889,7931.17784940771,18327.1841484344,0.218427546773879
9.085,0.0235215054833637,0.213692877316359,10.6053009131481,0.0538034556887953,0.373582298943923,5.61921536821481e-13,5.9102830139413e-176,2.35549731471304e-05,8821.96576484082,7939.02084089353,18346.999147807,0.21864608357084
9.086,0.0235215054833637,0.213716398821843,10.6053009131481,0.0538093779183703,0.373623419725315,5.84611392137907e-13,1.09159293385434e-175,2.38728522472665e-05,8830.79214305923,7946.87158816499,18366.8355707761,0.218864839013903
9.087,0.0235215054833637,0.213739920327326,10.6053009131481,0.0538153001479453,0.373664540506706,6.08194325762755e-13,2.01488581166485e-175,2.4194724444489e-05,8839.62735207053,7954.73009889167,18386.6934405047,0.219083813321823
9.088,0.0235215054833637,0.213763441832809,10.6053009131481,0.0538212223775203,0.373705661288098,6.32704549772504e-13,3.71687196263389e-175,2.45206358157895e-05,8848.47140070991,7962.5963807507,18406.5727801804,0.219303006713574
9.089,0.0235215054833637,0.213786963338293,10.6053009131481,0.0538271446070953,0.37374678206949,6.58177549550762e-13,6.85239448497338e-175,2.48506329169691e-05,8857.32429782144,7970.47044142681,18426.4736130163,0.219522419408351
9.09,0.0235215054833637,0.213810484843776,10.6053009131481,0.0538330668366702,0.373787902850882,6.84650129735335e-13,1.26253916961003e-174,2.51847627869702e-05,8866.186052258,7978.35228861229,18446.3959622502,0.219742051625565
9.091,0.0235215054833637,0.213834006349259,10.6053009131481,0.0538389890662452,0.373829023632273,7.12160461769366e-13,2.32479823243625e-174,2.55230729522464e-05,8875.05667288134,7986.24193000711,18466.3398511454,0.21996190358485
9.092,0.0235215054833637,0.213857527854743,10.6053009131481,0.0538449112958202,0.373870144413665,7.4074813310977e-13,4.27822606145116e-174,2.58656114311599e-05,8883.93616856212,7994.13937331882,18486.30530299,0.220181975506056
9.093,0.0235215054833637,0.213881049360226,10.6053009131481,0.0538508335253952,0.373911265195057,7.70454198148922e-13,7.86829078096565e-174,2.62124267384104e-05,8892.82454817979,8002.04462626255,18506.2923410976,0.220402267609256
9.094,0.0235215054833637,0.213904570865709,10.6053009131481,0.0538567557549702,0.373952385976449,8.0132123090777e-13,1.44622357866313e-173,2.6563567889502e-05,8901.72182062274,8009.9576965611,18526.3009888067,0.220622780114742
9.095,0.0235215054833637,0.213928092371193,10.6053009131481,0.0538626779845452,0.37399350675784,8.33393379558703e-13,2.65661727368869e-173,2.69190844052385e-05,8910.62799478828,8017.87859194496,18546.3312694814,0.220843513243026
9.096,0.0235215054833637,0.213951613876676,10.6053009131481,0.0538686002141202,0.374034627539232,8.6671642283998e-13,4.87709503197766e-173,2.72790263162493e-05,8919.54307958253,8025.80732015216,18566.3832065106,0.221064467214842
9.097,0.0235215054833637,0.213975135382159,10.6053009131481,0.0538745224436952,0.374075748320624,9.01337828425559e-13,8.94812967332154e-173,2.76434441675555e-05,8928.46708392061,8033.74388892843,18586.4568233089,0.221285642251144
9.098,0.0235215054833637,0.213998656887643,10.6053009131481,0.0538804446732702,0.374116869102016,9.37306813314453e-13,1.64074956899665e-172,2.80123890231635e-05,8937.40001672654,8041.68830602718,18606.552143316,0.221507038573107
9.099,0.0235215054833637,0.214022178393126,10.6053009131481,0.0538863669028452,0.374157989883407,9.74674406307672e-13,3.00670943663747e-172,2.83859124706906e-05,8946.34188693321,8049.64057920945,18626.669189997,0.221728656402126
9.1,0.0235215054833637,0.21404569989861,10.6053009131481,0.0538922891324202,0.374199110664799,1.01349351264281e-12,5.50655406743452e-172,2.87640666260313e-05,8955.29270348251,8057.60071624399,18646.8079868423,0.22195049595982
9.101,0.0235215054833637,0.214069221404093,10.6053009131481,0.0538982113619952,0.374240231446191,1.05381898085692e-12,1.00787760096705e-171,2.91469041380498e-05,8964.25247532528,8065.56872490721,18666.9685573679,0.222172557468029
9.102,0.0235215054833637,0.214092742909576,10.6053009131481,0.0539041335915701,0.374281352227582,1.09570767195228e-12,1.84363638710551e-171,2.95344781933082e-05,8973.22121142125,8073.54461298319,18687.1509251149,0.222394841148814
9.103,0.0235215054833637,0.21411626441506,10.6053009131481,0.0539100558211451,0.374322473008974,1.13921853094228e-12,3.37040812621655e-171,2.99268425208329e-05,8982.19892073918,8081.52838826376,18707.3551136502,0.222617347224458
9.104,0.0235215054833637,0.214139785920543,10.6053009131481,0.0539159780507201,0.374363593790366,1.18441266085476e-12,6.1578571946928e-171,3.03240513969088e-05,8991.18561225678,8089.52005854842,18727.5811465659,0.222840075917468
9.105,0.0235215054833637,0.214163307426026,10.6053009131481,0.0539219002802951,0.374404714571758,1.23135339927547e-12,1.1243895053314e-170,3.07261596499126e-05,9000.18129496076,8097.5196316444,18747.8290474798,0.223063027450573
9.106,0.0235215054833637,0.21418682893151,10.6053009131481,0.0539278225098701,0.374445835353149,1.28010639751473e-12,2.0518431415153e-170,3.11332226651752e-05,9009.18597784677,8105.52711536661,18768.0988400351,0.223286202046724
9.107,0.0235215054833637,0.214210350436993,10.6053009131481,0.0539337447394451,0.374486956134541,1.33073970248508e-12,3.74206981973353e-170,3.15452963898864e-05,9018.19966991951,8113.54251753774,18788.3905479007,0.223509599929095
9.108,0.0235215054833637,0.214233871942477,10.6053009131481,0.0539396669690201,0.374528076915933,1.38332384137786e-12,6.82056141934215e-170,3.19624373380277e-05,9027.22238019268,8121.56584598822,18808.704194771,0.223733221321086
9.109,0.0235215054833637,0.21425739344796,10.6053009131481,0.0539455891985951,0.374569197697325,1.43793190923169e-12,1.2424216845705e-169,3.23847025953401e-05,9036.25411768898,8129.59710855614,18829.0398043659,0.223957066446315
9.11,0.0235215054833637,0.214280914953443,10.6053009131481,0.0539515114281701,0.374610318478716,1.49463965948871e-12,2.26182361734262e-169,3.28121498243333e-05,9045.29489144014,8137.63631308742,18849.3974004313,0.22418113552863
9.111,0.0235215054833637,0.214304436458927,10.6053009131481,0.0539574336577451,0.374651439260108,1.55352559763508e-12,4.115185453883e-169,3.32448372693235e-05,9054.34471048696,8145.68346743576,18869.7770067384,0.2244054287921
9.112,0.0235215054833637,0.21432795796441,10.6053009131481,0.05396335588732,0.3746925600415,1.61467107802785e-12,7.48274950092392e-169,3.36828237615065e-05,9063.40358387923,8153.73857946252,18890.1786470842,0.224629946461016
9.113,0.0235215054833637,0.214351479469893,10.6053009131481,0.053969278116895,0.374733680822892,1.67816040401353e-12,1.35979760262426e-168,3.41261687240735e-05,9072.47152067584,8161.80165703693,18910.6023452916,0.224854688759898
9.114,0.0235215054833637,0.214375000975377,10.6053009131481,0.05397520034647,0.374774801604283,1.74408093144408e-12,2.46961217382544e-168,3.45749321773551e-05,9081.54852994475,8169.87270803597,18931.0481252091,0.225079655913488
9.115,0.0235215054833637,0.21439852248086,10.6053009131481,0.053981122576045,0.374815922385675,1.81252317570249e-12,4.48254663962247e-168,3.50291747440013e-05,9090.63462076292,8177.9517403444,18951.516010711,0.225304848146752
9.116,0.0235215054833637,0.214422043986343,10.6053009131481,0.05398704480562,0.374857043167067,1.88358092235346e-12,8.13134900734375e-168,3.5488957654205e-05,9099.72980221647,8186.03876185479,18972.0060256975,0.225530265684883
9.117,0.0235215054833637,0.214445565491827,10.6053009131481,0.053992967035195,0.374898163948459,1.95735134153522e-12,1.47415199262565e-167,3.59543427509536e-05,9108.8340834006,8194.13378046752,18992.5181940944,0.225755908753299
9.118,0.0235215054833637,0.21446908699731,10.6053009131481,0.05399888926477,0.37493928472985,2.03393510621542e-12,2.67093890616902e-167,3.6425392495318e-05,9117.94747341956,8202.23680409073,19013.0525398538,0.225981777577642
9.119,0.0235215054833637,0.214492608502794,10.6053009131481,0.054004811494345,0.374980405511242,2.11343651443778e-12,4.83646250019773e-167,3.69021699717839e-05,9127.06998138675,8210.34784064048,19033.6090869532,0.226207872383781
9.12,0.0235215054833637,0.214516130008277,10.6053009131481,0.05401073372392,0.375021526292634,2.19596361568687e-12,8.7525384389177e-167,3.73847388936134e-05,9136.20161642468,8218.46689804057,19054.1878593964,0.226434193397812
9.121,0.0235215054833637,0.21453965151376,10.6053009131481,0.054016655953495,0.375062647074025,2.28162834150636e-12,1.58300654859557e-166,3.78731636082465e-05,9145.342387665,8226.59398422269,19074.788881213,0.226660740846055
9.122,0.0235215054833637,0.214563173019244,10.6053009131481,0.05402257818307,0.375103767855417,2.37054664050713e-12,2.86137007008838e-166,3.83675091027355e-05,9154.49230424846,8234.7291071263,19095.4121764585,0.226887514955057
9.123,0.0235215054833637,0.214586694524727,10.6053009131481,0.0540285004126449,0.375144888636809,2.46283861790925e-12,5.16901906347392e-166,3.88678410092249e-05,9163.65137532499,8242.87227469881,19116.0577692146,0.227114515951594
9.124,0.0235215054833637,0.21461021603021,10.6053009131481,0.0540344226422199,0.375186009418201,2.55862867976197e-12,9.33222441113668e-166,3.93742256104605e-05,9172.81961005367,8251.02349489544,19136.725683589,0.227341744062666
